County,AEA,District,District.Name,Graduation.Year,Diploma.Count,Private.4-Year.College,Public.4-Year.College,Private.2-Year.College,Community.College,Other.Training,Employment,Homemaker,Military,Unknown
14,11,1413,Coon Rapids-Bayard,2017,30,2,6,17,1,0,1,0,1,2
2,13,1431,Corning,2017,46,3,5,25,0,0,9,0,2,2
78,13,1476,Council Bluffs,2017,575,33,115,205,3,6,31,2,23,157
88,13,1503,Creston,2017,113,9,24,58,0,0,18,0,3,1
25,11,1576,Dallas Center-Grimes,2017,196,21,81,66,0,1,24,0,3,0
29,15,1602,Danville,2017,39,7,7,16,0,0,6,0,2,1
82,9,1611,Davenport,2017,966,80,193,324,12,51,133,2,35,136
26,15,1619,Davis County,2017,70,8,10,34,1,5,7,0,5,0
96,1,1638,Decorah Community,2017,130,28,50,34,0,0,12,0,4,2
23,9,1675,Delwood,2017,,,,,,,,,,
24,12,1701,Denison,2017,185,12,40,75,0,2,33,0,4,19
9,7,1719,Denver,2017,51,12,23,15,0,0,1,0,0,0
77,11,1737,Des Moines Independent,2017,"1,997",234,437,597,21,54,177,2,52,423
80,13,1782,Diagonal,2017,7,0,2,4,0,1,0,0,0,0
38,7,1791,Dike-New Hartford,2017,57,5,14,22,0,2,7,0,3,4
31,1,1863,Dubuque,2017,738,138,199,230,0,31,118,0,20,2
7,7,1908,Dunkerton,2017,36,2,9,24,0,0,1,0,0,0
43,13,1917,Boyer Valley,2017,41,3,10,16,0,0,5,0,3,4
16,9,1926,Durant,2017,41,5,8,22,1,0,3,0,2,0
99,5,1944,Eagle Grove,2017,46,2,4,23,0,0,7,0,3,7
61,11,1953,Earlham,2017,56,4,12,22,0,3,13,0,1,1
10,7,1963,East Buchanan,2017,49,6,16,17,0,1,5,0,3,1
49,9,1965,Easton Valley,2017,36,0,8,14,0,0,11,0,3,0
64,7,1968,East Marshall,2017,68,8,23,27,0,2,3,0,1,4
88,13,1970,East Union,2017,29,2,7,14,0,1,3,0,1,1
3,1,1972,Eastern Allamakee,2017,23,4,3,7,0,1,7,0,1,0
97,12,1975,River Valley,2017,28,4,7,13,1,0,1,0,2,0
28,1,1989,Edgewood-Colesburg,2017,37,7,2,10,0,1,15,0,1,1
42,7,2007,Eldora-New Providence,2017,60,3,6,25,1,5,11,0,7,2
74,5,2088,Emmetsburg,2017,58,6,15,25,0,2,8,0,2,0
48,10,2097,English Valleys,2017,25,3,4,11,0,0,5,0,2,0
73,13,2113,Essex,2017,19,2,3,4,0,3,7,0,0,0
32,5,2124,Estherville Lincoln,2017,92,4,14,50,0,1,17,0,1,5
83,11,2151,Exira-Elk Horn-,2017,26,5,2,14,0,0,4,0,1,0
51,15,2169,Fairfield,2017,107,17,23,33,1,0,3,0,2,28
95,7,2295,Forest City,2017,102,13,25,41,0,1,16,0,1,5
94,5,2313,Fort Dodge,2017,254,12,48,128,2,3,50,0,9,2
56,15,2322,Fort Madison,2017,126,11,19,52,0,4,29,0,3,8
36,13,2369,Fremont-Mills,2017,25,2,4,11,0,3,3,0,1,1
47,12,2376,Galva-Holstein,2017,54,7,15,15,1,0,13,0,2,1
41,7,2403,Garner-Hayfield-Ventura,2017,90,8,21,54,0,2,5,0,0,0
60,12,2457,George-Little Rock,2017,34,2,10,12,2,0,7,1,0,0
85,11,2466,Gilbert,2017,105,10,65,24,0,0,6,0,0,0
46,5,2493,Gilmore City-Bradgate,2017,,,,,,,,,,
38,7,2502,Gladbrook-Reinbeck,2017,44,7,7,21,0,1,6,0,2,0
65,13,2511,Glenwood,2017,130,18,53,37,0,1,10,0,1,10
14,11,2520,Glidden-Ralston,2017,18,3,2,8,0,0,1,0,0,4
74,5,2556,Graettinger-Terril,2017,15,2,6,7,0,0,0,0,0,0
1,13,2673,Nodaway Valley,2017,32,2,5,17,0,3,3,0,1,1
86,7,2682,GMG,2017,32,2,6,10,0,0,8,0,4,2
79,7,2709,Grinnell-Newburg,2017,111,31,27,34,1,6,11,0,0,1
15,13,2718,Griswold,2017,44,5,12,16,0,2,3,0,5,1
38,7,2727,Grundy Center,2017,49,6,16,14,0,2,3,0,0,8
39,11,2754,Guthrie Center,2017,55,5,16,20,1,1,10,0,2,0
22,1,2763,Clayton Ridge,2017,83,11,18,28,0,1,21,0,3,1
48,10,2766,H-L-V,2017,20,3,3,9,0,0,1,0,4,0
48,13,2772,Hamburg,2017,,,,,,,,,,
35,7,2781,Hampton-Dumont,2017,69,8,15,30,0,0,9,0,1,6
83,13,2826,Harlan,2017,139,11,48,54,0,1,14,0,6,5
89,15,2834,Harmony,2017,,,,,,,,,,
30,5,2846,Harris-Lake Park,2017,19,1,4,6,0,0,5,0,3,0
71,12,2862,Hartley-Melvin-Sanborn,2017,35,8,3,13,0,0,9,0,1,1
92,10,2977,Highland,2017,42,5,10,17,0,1,6,0,0,3
75,12,2988,Hinton,2017,50,9,15,15,1,1,8,0,1,0
45,1,3029,Howard-Winneshiek,2017,94,12,20,42,0,0,17,0,0,3
42,7,3033,Hubbard-Radcliffe,2017,1,0,0,0,0,0,0,0,0,1
7,7,3042,Hudson,2017,43,4,20,14,0,2,1,0,1,1
46,5,3060,Humboldt,2017,103,11,26,43,0,5,8,0,5,5
10,7,3105,Independence,2017,109,14,30,35,0,3,15,0,3,9
91,11,3114,Indianola,2017,262,36,75,86,0,5,52,1,5,2
61,11,3119,Interstate 35,2017,68,14,9,26,0,2,7,0,3,7
52,10,3141,Iowa City,2017,952,132,368,265,1,22,44,1,7,112
42,7,3150,Iowa Falls,2017,92,8,18,44,2,0,14,0,1,5
48,10,3154,Iowa Valley,2017,31,9,4,16,0,0,2,0,0,0
14,13,3168,IKM-Manning,2017,44,5,12,17,0,3,3,0,3,1
9,7,3186,Janesville Consolidated,2017,29,8,2,16,0,0,1,0,0,2
37,5,3195,Greene County,2017,98,14,22,43,0,4,12,0,3,0
10,7,3204,Jesup,2017,46,5,10,18,0,2,7,0,3,1
77,11,3231,Johnston,2017,507,56,242,128,0,9,44,0,9,19
56,15,3312,Keokuk,2017,132,10,13,62,1,4,22,1,6,13
54,15,3330,Keota,2017,21,0,6,11,0,0,2,0,2,0
75,12,3348,Kingsley-Pierson,2017,40,8,14,11,2,0,5,0,0,0
63,11,3375,Knoxville,2017,116,19,33,39,0,1,23,0,0,1
95,7,3420,Lake Mills,2017,52,6,9,28,0,1,7,0,0,1
27,13,3465,Lamoni,2017,26,6,2,10,2,1,1,0,0,4
76,5,3537,Laurens-Marathon,2017,,,,,,,,,,
97,12,3555,Lawton-Bronson,2017,39,11,16,7,0,1,3,0,1,0
75,12,3600,Le Mars,2017,154,13,61,54,0,0,11,0,2,13
87,13,3609,Lenox,2017,40,2,6,16,0,0,7,0,1,8
78,13,3645,Lewis Central,2017,220,25,72,67,0,1,9,0,2,44
16,10,3691,North Cedar,2017,56,12,11,19,0,4,9,0,0,1
57,10,3715,Linn-Mar,2017,533,70,213,167,0,12,6,0,11,54
57,10,3744,Lisbon,2017,44,4,19,15,0,0,4,0,2,0
43,13,3798,Logan-Magnolia,2017,60,10,14,18,1,0,13,0,4,0
52,10,3816,Lone Tree,2017,29,1,9,11,0,1,2,0,0,5
58,9,3841,Louisa-Muscatine,2017,61,0,13,37,4,1,5,0,1,0
55,5,3897,LuVerne,2017,,,,,,,,,,
50,11,3906,Lynnville-Sully,2017,38,4,7,14,0,1,10,0,0,2
8,11,3942,Madrid,2017,52,5,17,17,0,2,5,0,2,4
65,13,3978,East Mills,2017,24,0,4,10,0,0,6,0,0,4
13,5,4023,Manson Northwest Webster,2017,51,2,8,28,1,1,8,0,2,1
67,12,4033,Maple Valley-Anthon Oto,2017,53,3,17,23,0,2,7,0,1,0
49,9,4041,Maquoketa,2017,101,14,27,24,1,5,16,0,6,8
28,1,4043,Maquoketa Valley,2017,51,4,16,16,4,0,10,0,1,0
18,12,4068,Marcus-Meriden-Cleghorn,2017,43,4,18,12,0,0,6,0,2,1
57,10,4086,Marion Independent,2017,168,23,45,68,0,10,14,0,8,0
64,7,4104,Marshalltown,2017,351,19,89,148,5,9,26,1,5,49
91,11,4122,Martensdale-St Marys,2017,47,5,10,20,0,3,6,0,3,0
17,7,4131,Mason City,2017,248,14,54,126,0,5,34,0,2,13
84,12,4149,MOC-Floyd Valley,2017,95,20,36,20,1,1,13,0,0,4
29,15,4203,Mediapolis,2017,56,2,15,30,0,1,6,0,1,1
63,11,4212,Melcher-Dallas,2017,18,4,1,6,2,1,4,0,0,0
53,10,4269,Midland,2017,31,5,0,6,0,0,12,1,2,5
92,10,4271,Mid-Prairie,2017,87,16,14,30,0,1,24,0,1,1
43,13,4356,Missouri Valley,2017,69,8,19,27,0,2,9,0,1,3
22,1,4419,MFL MarMac,2017,47,3,9,17,0,2,12,0,3,1
79,7,4437,Montezuma,2017,36,8,8,10,2,5,1,0,2,0
53,10,4446,Monticello,2017,87,17,22,26,0,0,9,0,2,11
4,15,4491,Moravia,2017,22,7,2,12,1,0,0,0,0,0
93,13,4505,Mormon Trail,2017,11,2,0,3,1,0,5,0,0,0
58,15,4509,Morning Sun,2017,,,,,,,,,,
4,15,4518,Moulton-Udell,2017,10,1,0,5,0,2,1,1,0,0
80,13,4527,Mount Ayr,2017,47,6,13,14,3,1,9,0,0,1
44,15,4536,Mount Pleasant,2017,141,10,39,56,0,3,12,0,5,16
57,10,4554,Mount Vernon,2017,99,29,32,27,0,0,7,0,0,4
20,13,4572,Murray,2017,20,0,3,12,0,4,0,0,1,0
70,9,4581,Muscatine,2017,314,20,64,136,3,6,23,0,5,57
19,7,4599,Nashua-Plainfield,2017,52,7,9,23,0,0,10,0,3,0
85,11,4617,Nevada,2017,119,5,36,36,0,6,23,0,6,7
11,5,4644,Newell-Fonda,2017,46,9,12,15,1,0,5,0,2,2
19,1,4662,New Hampton,2017,85,5,27,38,1,0,10,0,3,1
44,15,4689,New London,2017,,,,,,,,,,
50,11,4725,Newton,2017,219,19,45,95,0,5,49,1,4,1
98,7,4772,Central Springs,2017,55,5,7,35,0,2,3,0,3,0
23,9,4773,Northeast,2017,77,16,11,36,1,1,9,0,2,1
33,1,4774,North Fayette,2017,83,19,16,35,0,2,8,0,2,1
40,5,4775,Northeast Hamilton,2017,,,,,,,,,,
62,15,4776,North Mahaska,2017,44,1,11,8,0,0,9,0,0,15
57,10,4777,North Linn,2017,42,11,8,13,0,1,8,0,1,0
55,5,4778,North Kossuth,2017,,,,,,,,,,
77,11,4779,North Polk,2017,105,18,43,30,0,1,13,0,0,0
82,9,4784,North Scott,2017,239,36,65,103,0,8,12,1,6,8
86,7,4785,North Tama County,2017,33,2,7,20,0,0,3,0,1,0
96,1,4787,North Winneshiek,2017,,,,,,,,,,
98,7,4788,Northwood-Kensett,2017,43,0,12,24,0,1,6,0,0,0
91,11,4797,Norwalk,2017,196,38,52,66,5,9,18,0,8,0
81,5,4860,Odebolt-Arthur,2017,,,,,,,,,,
33,1,4869,Oelwein,2017,66,4,9,25,0,3,7,0,0,18
8,11,4878,Ogden,2017,53,7,18,15,0,0,10,0,1,2
30,5,4890,Okoboji,2017,54,7,13,20,0,3,8,0,2,1
53,10,4905,Olin Consolidated,2017,,,,,,,,,,
1,13,4978,Orient-Macksburg,2017,11,1,2,3,0,0,5,0,0,0
66,7,4995,Osage,2017,76,8,24,31,1,0,10,0,2,0
62,15,5013,Oskaloosa,2017,157,32,26,47,0,10,29,0,3,10
90,15,5049,Ottumwa,2017,301,28,42,105,0,2,10,0,5,109
39,11,5121,Panorama,2017,60,5,17,21,1,1,13,0,0,2
37,5,5139,Paton-Churdan,2017,11,0,1,9,0,0,1,0,0,0
50,11,5160,PCM,2017,66,6,19,24,0,2,2,0,2,11
54,15,5163,Pekin,2017,59,12,5,33,0,0,6,0,2,1
63,11,5166,Pella,2017,157,21,70,34,2,4,20,0,2,4
25,11,5184,Perry,2017,160,12,36,61,1,5,18,2,6,19
82,9,5250,Pleasant Valley,2017,373,73,171,81,0,10,21,0,11,6
63,11,5256,Pleasantville,2017,61,14,10,22,0,5,10,0,0,0
76,5,5283,Pocahontas Area,2017,57,2,11,22,2,0,15,0,3,2
3,1,5310,Postville,2017,50,1,6,18,0,2,23,0,0,0
94,5,5325,Prairie Valley,2017,75,5,9,38,6,0,16,0,1,0
69,13,5463,Red Oak,2017,67,8,9,29,0,3,11,0,4,3
75,12,5486,Remsen-Union,2017,,,,,,,,,,
45,1,5508,Riceville,2017,28,0,8,12,0,1,5,0,1,1
78,13,5510,Riverside,2017,35,1,11,14,0,3,4,0,2,0
84,12,5607,Rock Valley,2017,54,8,15,13,0,1,17,0,0,0
85,11,5643,Roland-Story,2017,78,15,18,25,0,2,11,0,1,6
34,7,5697,Rudd-Rockford-Marble Rk,2017,47,7,8,23,0,0,5,0,4,0
74,5,5724,Ruthven-Ayrshire,2017,13,1,2,7,0,0,3,0,0,0
66,7,5751,St Ansgar,2017,51,3,11,31,2,1,2,0,1,0
77,11,5805,Saydel,2017,99,10,18,30,1,2,13,0,6,19
81,5,5823,Schaller-Crestland,2017,,,,,,,,,,
24,12,5832,Schleswig,2017,,,,,,,,,,
97,12,5877,Sergeant Bluff-Luton,2017,111,17,41,37,0,2,7,0,1,6
93,15,5895,Seymour,2017,14,5,3,5,0,0,1,0,0,0
17,7,5922,West Fork CSD,2017,54,9,8,28,0,1,5,0,3,0
71,12,5949,Sheldon,2017,77,10,20,35,1,1,10,0,0,0
73,13,5976,Shenandoah,2017,79,9,23,20,0,2,22,0,3,0
72,12,5994,Sibley-Ocheyedan,2017,63,4,20,23,0,0,12,0,2,2
36,13,6003,Sidney,2017,31,4,10,7,0,0,2,0,0,8
54,15,6012,Sigourney,2017,47,5,5,21,1,2,10,1,0,2
84,12,6030,Sioux Center,2017,81,27,24,8,5,0,13,0,4,0
11,5,6035,Sioux Central,2017,59,11,10,32,0,0,5,0,1,0
97,12,6039,Sioux City,2017,873,85,280,259,6,29,85,0,32,97
13,5,6091,South Central Calhoun,2017,66,8,21,28,0,1,5,0,3,0
52,10,6093,Solon,2017,108,19,37,31,4,0,2,0,3,12
91,11,6094,Southeast Warren,2017,38,5,3,14,0,3,9,0,2,2
40,5,6095,South Hamilton,2017,59,3,21,22,0,5,4,0,1,3
94,5,6096,Southeast Webster Grand,2017,,,,,,,,,,
73,13,6097,South Page,2017,10,1,2,6,0,0,1,0,0,0
86,7,6098,South Tama County,2017,118,13,17,42,0,2,37,0,4,3
71,12,6099,South O'Brien,2017,45,6,14,10,0,0,10,0,0,5
96,1,6100,South Winneshiek,2017,52,11,9,27,0,0,3,0,2,0
77,11,6101,Southeast Polk,2017,476,49,144,145,0,9,78,1,5,45
21,5,6102,Spencer,2017,142,10,56,43,3,0,24,0,2,4
30,5,6120,Spirit Lake,2017,104,9,48,23,0,1,13,0,2,8
57,10,6138,Springville,2017,31,3,10,14,0,1,2,0,0,1
69,13,6165,Stanton,2017,15,1,2,10,0,1,1,0,0,0
33,1,6175,Starmont,2017,48,4,10,23,0,0,3,0,0,8
11,5,6219,Storm Lake,2017,173,27,31,59,2,3,47,0,4,0
40,5,6246,Stratford,2017,,,,,,,,,,
39,11,6264,West Central Valley,2017,50,8,5,22,0,3,10,0,2,0
9,7,6273,Sumner-Fredericksburg,2017,39,3,10,19,0,1,3,0,1,2
16,10,6408,Tipton,2017,62,0,27,19,0,2,12,0,0,2
78,13,6453,Treynor,2017,43,6,22,11,0,1,2,0,0,1
78,13,6460,Tri-Center,2017,48,7,18,16,0,1,4,1,1,0
54,15,6462,Tri-County,2017,27,2,7,12,0,0,3,0,3,0
9,7,6471,Tripoli,2017,40,3,8,21,0,1,6,0,1,0
96,1,6509,Turkey Valley,2017,32,3,6,17,0,1,4,0,1,0
63,11,6512,Twin Cedars,2017,22,0,3,15,0,0,3,0,1,0
46,5,6516,Twin Rivers,2017,,,,,,,,,,
78,13,6534,Underwood,2017,64,10,25,23,0,1,3,0,1,1
7,7,6536,Union,2017,73,5,24,33,0,3,4,0,0,4
8,11,6561,United,2017,,,,,,,,,,
77,11,6579,Urbandale,2017,291,36,97,110,1,7,29,0,4,7
33,1,6591,Valley,2017,,,,,,,,,,
89,15,6592,Van Buren,2017,64,0,7,39,2,0,11,0,3,2
25,11,6615,Van Meter,2017,63,16,16,17,0,1,11,0,2,0
69,13,6651,Villisca,2017,,,,,,,,,,
6,10,6660,Vinton-Shellsburg,2017,108,8,19,48,4,1,12,0,4,12
44,15,6700,Waco,2017,29,2,4,16,0,1,5,0,0,1
81,5,6741,East Sac County,2017,69,6,17,26,0,3,16,0,1,0
58,15,6759,Wapello,2017,53,7,12,23,0,0,3,0,2,6
9,7,6762,Wapsie Valley,2017,52,8,12,25,0,0,5,0,1,1
92,10,6768,Washington,2017,138,10,37,45,3,6,24,0,6,7
7,7,6795,Waterloo,2017,648,29,176,256,2,19,62,0,13,91
25,11,6822,Waukee,2017,605,78,307,128,2,5,60,0,17,8
9,7,6840,Waverly-Shell Rock,2017,162,42,42,33,1,3,16,0,4,21
93,15,6854,Wayne,2017,50,8,7,22,0,2,9,0,1,1
40,5,6867,Webster City,2017,117,6,21,62,0,0,23,1,2,2
74,5,6921,West Bend-Mallard,2017,27,0,9,10,0,1,6,0,1,0
16,10,6930,West Branch,2017,57,12,24,18,0,0,3,0,0,0
29,15,6937,West Burlington Ind,2017,59,7,5,34,0,2,9,0,2,0
33,1,6943,West Central,2017,17,3,3,7,0,0,4,0,0,0
28,1,6950,West Delaware County,2017,111,19,30,35,0,2,16,0,3,6
77,11,6957,West Des Moines,2017,677,81,285,207,1,13,28,1,11,50
31,1,6961,Western Dubuque,2017,314,41,109,78,0,3,62,0,2,19
43,13,6969,West Harrison,2017,28,0,4,15,0,1,6,0,0,2
70,9,6975,West Liberty,2017,98,3,26,52,1,0,9,0,2,5
60,12,6983,West Lyon,2017,60,12,17,21,0,2,5,0,1,2
64,7,6985,West Marshall,2017,67,2,19,36,0,1,3,0,5,1
67,12,6987,West Monona,2017,32,3,8,14,1,1,1,0,1,3
84,12,6990,West Sioux,2017,45,10,10,14,0,1,10,0,0,0
97,12,6992,Westwood,2017,40,5,12,14,0,0,4,0,4,1
67,12,7002,Whiting,2017,13,0,3,7,0,0,1,0,0,2
48,10,7029,Williamsburg,2017,99,15,32,40,0,0,11,0,0,1
70,9,7038,Wilton,2017,56,8,11,23,0,0,2,0,7,5
44,15,7047,Winfield-Mt Union,2017,37,3,2,25,1,2,3,0,1,0
61,11,7056,Winterset,2017,123,12,35,37,0,0,18,0,6,15
43,13,7092,Woodbine,2017,21,3,5,7,0,0,5,0,0,1
97,12,7098,Woodbury Central,2017,44,4,17,12,0,0,9,0,2,0
25,11,7110,Woodward-Granger,2017,81,5,17,38,1,0,13,0,3,4
